concentration_pM,sensor_surface_c_avg_6000s_pM,Kd_pM,alpha0,noise_floor_pA,lambda_D_nm,effective_charge_distance_nm,N_bound,alpha_eff,DeltaIds_screened_A,DeltaIds_screened_pA,detection_threshold_pA,detectable,required_alpha0_for_detection,maximum_allowed_distance_nm,maximum_allowed_noise_floor_pA
1000.0,872.910764842164,10.0,0.01,1.0,3.0,10.0,197.67057401878967,0.00035673993347252396,1.4122583694038567e-11,14.122583694038566,3.0,True,0.002124257193296976,14.64748872346654,4.707527898012856
1000.0,872.910764842164,10.0,0.01,1.0,9.6,0.5,197.67057401878967,0.009492497594001751,3.7578801574529816e-10,375.78801574529814,3.0,True,7.983224249581555e-05,46.87196391509293,125.26267191509938
1000.0,872.910764842164,10.0,0.01,1.0,9.6,1.0,197.67057401878967,0.009010751057212905,3.5671668353169357e-10,356.71668353169355,3.0,True,8.41003557865119e-05,46.87196391509293,118.90556117723119
1000.0,872.910764842164,10.0,0.01,1.0,9.6,2.0,197.67057401878967,0.00811936346150635,3.2142852332586894e-10,321.4285233258689,3.0,True,9.333334730093495e-05,46.87196391509293,107.14284110862297
1000.0,872.910764842164,10.0,0.01,1.0,9.6,5.0,197.67057401878967,0.0059402532055363505,2.3516213125444594e-10,235.16213125444594,3.0,True,0.00012757156026766886,46.87196391509293,78.38737708481531
1000.0,872.910764842164,10.0,0.01,1.0,9.6,10.0,197.67057401878967,0.003528660814588489,1.3969226040049826e-10,139.69226040049827,3.0,True,0.00021475778195577825,46.87196391509293,46.56408680016609
1000.0,872.910764842164,10.0,0.01,5.0,0.8,0.5,197.67057401878967,0.005352614285189903,2.1189874228174392e-10,211.89874228174392,15.0,True,0.0007078852775848837,2.61844666297713,70.63291409391465
1000.0,872.910764842164,10.0,0.01,5.0,0.8,1.0,197.67057401878967,0.002865047968601901,1.1342122349510359e-10,113.42122349510359,15.0,True,0.0013225038081737456,2.61844666297713,37.80707449836786
1000.0,872.910764842164,10.0,0.01,5.0,0.8,2.0,197.67057401878967,0.0008208499862389881,3.249572459709888e-11,32.495724597098885,15.0,True,0.0046159918530756985,2.61844666297713,10.831908199032961
1000.0,872.910764842164,10.0,0.01,5.0,0.8,5.0,197.67057401878967,1.9304541362277093e-05,7.642261924814353e-13,0.7642261924814353,15.0,False,0.19627696809625353,2.61844666297713,0.25474206416047845
1000.0,872.910764842164,10.0,0.01,5.0,0.8,10.0,197.67057401878967,3.726653172078671e-08,1.4753036142893401e-15,0.0014753036142893402,15.0,False,101.67398666087836,2.61844666297713,0.0004917678714297801
1000.0,872.910764842164,10.0,0.01,5.0,3.0,0.5,197.67057401878967,0.008464817248906142,3.351043122331737e-10,335.1043122331737,15.0,True,0.0004476218136388122,9.819174986164239,111.7014374110579
1000.0,872.910764842164,10.0,0.01,5.0,3.0,1.0,197.67057401878967,0.007165313105737893,2.8365967623741973e-10,283.6596762374197,15.0,True,0.0005288026905680165,9.819174986164239,94.55322541247324
1000.0,872.910764842164,10.0,0.01,5.0,3.0,2.0,197.67057401878967,0.005134171190325921,2.0325103957133513e-10,203.25103957133513,15.0,True,0.0007380036053756785,9.819174986164239,67.75034652377838
1000.0,872.910764842164,10.0,0.01,5.0,3.0,5.0,197.67057401878967,0.0018887560283756184,7.477187885501747e-11,74.77187885501746,15.0,True,0.002006101789829967,9.819174986164239,24.923959618339154
1000.0,872.910764842164,10.0,0.01,5.0,3.0,10.0,197.67057401878967,0.00035673993347252396,1.4122583694038567e-11,14.122583694038566,15.0,False,0.01062128596648488,9.819174986164239,4.707527898012856
1000.0,872.910764842164,10.0,0.01,5.0,9.6,0.5,197.67057401878967,0.009492497594001751,3.7578801574529816e-10,375.78801574529814,15.0,True,0.0003991612124790777,31.42135995572556,125.26267191509938
1000.0,872.910764842164,10.0,0.01,5.0,9.6,1.0,197.67057401878967,0.009010751057212905,3.5671668353169357e-10,356.71668353169355,15.0,True,0.0004205017789325595,31.42135995572556,118.90556117723119
1000.0,872.910764842164,10.0,0.01,5.0,9.6,2.0,197.67057401878967,0.00811936346150635,3.2142852332586894e-10,321.4285233258689,15.0,True,0.00046666673650467476,31.42135995572556,107.14284110862297
1000.0,872.910764842164,10.0,0.01,5.0,9.6,5.0,197.67057401878967,0.0059402532055363505,2.3516213125444594e-10,235.16213125444594,15.0,True,0.0006378578013383442,31.42135995572556,78.38737708481531
1000.0,872.910764842164,10.0,0.01,5.0,9.6,10.0,197.67057401878967,0.003528660814588489,1.3969226040049826e-10,139.69226040049827,15.0,True,0.0010737889097788911,31.42135995572556,46.56408680016609
1000.0,872.910764842164,10.0,0.01,10.0,0.8,0.5,197.67057401878967,0.005352614285189903,2.1189874228174392e-10,211.89874228174392,30.0,True,0.0014157705551697674,2.063928918529174,70.63291409391465
1000.0,872.910764842164,10.0,0.01,10.0,0.8,1.0,197.67057401878967,0.002865047968601901,1.1342122349510359e-10,113.42122349510359,30.0,True,0.0026450076163474913,2.063928918529174,37.80707449836786
1000.0,872.910764842164,10.0,0.01,10.0,0.8,2.0,197.67057401878967,0.0008208499862389881,3.249572459709888e-11,32.495724597098885,30.0,True,0.009231983706151397,2.063928918529174,10.831908199032961
1000.0,872.910764842164,10.0,0.01,10.0,0.8,5.0,197.67057401878967,1.9304541362277093e-05,7.642261924814353e-13,0.7642261924814353,30.0,False,0.39255393619250706,2.063928918529174,0.25474206416047845
1000.0,872.910764842164,10.0,0.01,10.0,0.8,10.0,197.67057401878967,3.726653172078671e-08,1.4753036142893401e-15,0.0014753036142893402,30.0,False,203.3479733217567,2.063928918529174,0.0004917678714297801
1000.0,872.910764842164,10.0,0.01,10.0,3.0,0.5,197.67057401878967,0.008464817248906142,3.351043122331737e-10,335.1043122331737,30.0,True,0.0008952436272776244,7.7397334444844015,111.7014374110579
1000.0,872.910764842164,10.0,0.01,10.0,3.0,1.0,197.67057401878967,0.007165313105737893,2.8365967623741973e-10,283.6596762374197,30.0,True,0.001057605381136033,7.7397334444844015,94.55322541247324
1000.0,872.910764842164,10.0,0.01,10.0,3.0,2.0,197.67057401878967,0.005134171190325921,2.0325103957133513e-10,203.25103957133513,30.0,True,0.001476007210751357,7.7397334444844015,67.75034652377838
1000.0,872.910764842164,10.0,0.01,10.0,3.0,5.0,197.67057401878967,0.0018887560283756184,7.477187885501747e-11,74.77187885501746,30.0,True,0.004012203579659934,7.7397334444844015,24.923959618339154
1000.0,872.910764842164,10.0,0.01,10.0,3.0,10.0,197.67057401878967,0.00035673993347252396,1.4122583694038567e-11,14.122583694038566,30.0,False,0.02124257193296976,7.7397334444844015,4.707527898012856
1000.0,872.910764842164,10.0,0.01,10.0,9.6,0.5,197.67057401878967,0.009492497594001751,3.7578801574529816e-10,375.78801574529814,30.0,True,0.0007983224249581554,24.767147022350084,125.26267191509938
1000.0,872.910764842164,10.0,0.01,10.0,9.6,1.0,197.67057401878967,0.009010751057212905,3.5671668353169357e-10,356.71668353169355,30.0,True,0.000841003557865119,24.767147022350084,118.90556117723119
1000.0,872.910764842164,10.0,0.01,10.0,9.6,2.0,197.67057401878967,0.00811936346150635,3.2142852332586894e-10,321.4285233258689,30.0,True,0.0009333334730093495,24.767147022350084,107.14284110862297
1000.0,872.910764842164,10.0,0.01,10.0,9.6,5.0,197.67057401878967,0.0059402532055363505,2.3516213125444594e-10,235.16213125444594,30.0,True,0.0012757156026766885,24.767147022350084,78.38737708481531
1000.0,872.910764842164,10.0,0.01,10.0,9.6,10.0,197.67057401878967,0.003528660814588489,1.3969226040049826e-10,139.69226040049827,30.0,True,0.0021475778195577822,24.767147022350084,46.56408680016609
1000.0,872.910764842164,10.0,0.01,50.0,0.8,0.5,197.67057401878967,0.005352614285189903,2.1189874228174392e-10,211.89874228174392,150.0,True,0.007078852775848837,0.7763785885818935,70.63291409391465
1000.0,872.910764842164,10.0,0.01,50.0,0.8,1.0,197.67057401878967,0.002865047968601901,1.1342122349510359e-10,113.42122349510359,150.0,False,0.013225038081737455,0.7763785885818935,37.80707449836786
1000.0,872.910764842164,10.0,0.01,50.0,0.8,2.0,197.67057401878967,0.0008208499862389881,3.249572459709888e-11,32.495724597098885,150.0,False,0.04615991853075698,0.7763785885818935,10.831908199032961
1000.0,872.910764842164,10.0,0.01,50.0,0.8,5.0,197.67057401878967,1.9304541362277093e-05,7.642261924814353e-13,0.7642261924814353,150.0,False,1.9627696809625355,0.7763785885818935,0.25474206416047845
1000.0,872.910764842164,10.0,0.01,50.0,0.8,10.0,197.67057401878967,3.726653172078671e-08,1.4753036142893401e-15,0.0014753036142893402,150.0,False,1016.7398666087835,0.7763785885818935,0.0004917678714297801
1000.0,872.910764842164,10.0,0.01,50.0,3.0,0.5,197.67057401878967,0.008464817248906142,3.351043122331737e-10,335.1043122331737,150.0,True,0.004476218136388122,2.9114197071821004,111.7014374110579
1000.0,872.910764842164,10.0,0.01,50.0,3.0,1.0,197.67057401878967,0.007165313105737893,2.8365967623741973e-10,283.6596762374197,150.0,True,0.005288026905680165,2.9114197071821004,94.55322541247324
1000.0,872.910764842164,10.0,0.01,50.0,3.0,2.0,197.67057401878967,0.005134171190325921,2.0325103957133513e-10,203.25103957133513,150.0,True,0.007380036053756784,2.9114197071821004,67.75034652377838
1000.0,872.910764842164,10.0,0.01,50.0,3.0,5.0,197.67057401878967,0.0018887560283756184,7.477187885501747e-11,74.77187885501746,150.0,False,0.02006101789829967,2.9114197071821004,24.923959618339154
1000.0,872.910764842164,10.0,0.01,50.0,3.0,10.0,197.67057401878967,0.00035673993347252396,1.4122583694038567e-11,14.122583694038566,150.0,False,0.1062128596648488,2.9114197071821004,4.707527898012856
1000.0,872.910764842164,10.0,0.01,50.0,9.6,0.5,197.67057401878967,0.009492497594001751,3.7578801574529816e-10,375.78801574529814,150.0,True,0.003991612124790778,9.31654306298272,125.26267191509938
1000.0,872.910764842164,10.0,0.01,50.0,9.6,1.0,197.67057401878967,0.009010751057212905,3.5671668353169357e-10,356.71668353169355,150.0,True,0.004205017789325595,9.31654306298272,118.90556117723119
1000.0,872.910764842164,10.0,0.01,50.0,9.6,2.0,197.67057401878967,0.00811936346150635,3.2142852332586894e-10,321.4285233258689,150.0,True,0.004666667365046747,9.31654306298272,107.14284110862297
1000.0,872.910764842164,10.0,0.01,50.0,9.6,5.0,197.67057401878967,0.0059402532055363505,2.3516213125444594e-10,235.16213125444594,150.0,True,0.006378578013383442,9.31654306298272,78.38737708481531
1000.0,872.910764842164,10.0,0.01,50.0,9.6,10.0,197.67057401878967,0.003528660814588489,1.3969226040049826e-10,139.69226040049827,150.0,False,0.010737889097788913,9.31654306298272,46.56408680016609
1000.0,872.910764842164,10.0,0.01,100.0,0.8,0.5,197.67057401878967,0.005352614285189903,2.1189874228174392e-10,211.89874228174392,300.0,False,0.014157705551697673,0.2218608441339372,70.63291409391465
1000.0,872.910764842164,10.0,0.01,100.0,0.8,1.0,197.67057401878967,0.002865047968601901,1.1342122349510359e-10,113.42122349510359,300.0,False,0.02645007616347491,0.2218608441339372,37.80707449836786
1000.0,872.910764842164,10.0,0.01,100.0,0.8,2.0,197.67057401878967,0.0008208499862389881,3.249572459709888e-11,32.495724597098885,300.0,False,0.09231983706151396,0.2218608441339372,10.831908199032961
1000.0,872.910764842164,10.0,0.01,100.0,0.8,5.0,197.67057401878967,1.9304541362277093e-05,7.642261924814353e-13,0.7642261924814353,300.0,False,3.925539361925071,0.2218608441339372,0.25474206416047845
1000.0,872.910764842164,10.0,0.01,100.0,0.8,10.0,197.67057401878967,3.726653172078671e-08,1.4753036142893401e-15,0.0014753036142893402,300.0,False,2033.479733217567,0.2218608441339372,0.0004917678714297801
1000.0,872.910764842164,10.0,0.01,100.0,3.0,0.5,197.67057401878967,0.008464817248906142,3.351043122331737e-10,335.1043122331737,300.0,True,0.008952436272776244,0.8319781655022644,111.7014374110579
1000.0,872.910764842164,10.0,0.01,100.0,3.0,1.0,197.67057401878967,0.007165313105737893,2.8365967623741973e-10,283.6596762374197,300.0,False,0.01057605381136033,0.8319781655022644,94.55322541247324
1000.0,872.910764842164,10.0,0.01,100.0,3.0,2.0,197.67057401878967,0.005134171190325921,2.0325103957133513e-10,203.25103957133513,300.0,False,0.014760072107513568,0.8319781655022644,67.75034652377838
1000.0,872.910764842164,10.0,0.01,100.0,3.0,5.0,197.67057401878967,0.0018887560283756184,7.477187885501747e-11,74.77187885501746,300.0,False,0.04012203579659934,0.8319781655022644,24.923959618339154
1000.0,872.910764842164,10.0,0.01,100.0,3.0,10.0,197.67057401878967,0.00035673993347252396,1.4122583694038567e-11,14.122583694038566,300.0,False,0.2124257193296976,0.8319781655022644,4.707527898012856
1000.0,872.910764842164,10.0,0.01,100.0,9.6,0.5,197.67057401878967,0.009492497594001751,3.7578801574529816e-10,375.78801574529814,300.0,True,0.007983224249581556,2.662330129607246,125.26267191509938
1000.0,872.910764842164,10.0,0.01,100.0,9.6,1.0,197.67057401878967,0.009010751057212905,3.5671668353169357e-10,356.71668353169355,300.0,True,0.00841003557865119,2.662330129607246,118.90556117723119
1000.0,872.910764842164,10.0,0.01,100.0,9.6,2.0,197.67057401878967,0.00811936346150635,3.2142852332586894e-10,321.4285233258689,300.0,True,0.009333334730093495,2.662330129607246,107.14284110862297
1000.0,872.910764842164,10.0,0.01,100.0,9.6,5.0,197.67057401878967,0.0059402532055363505,2.3516213125444594e-10,235.16213125444594,300.0,False,0.012757156026766884,2.662330129607246,78.38737708481531
1000.0,872.910764842164,10.0,0.01,100.0,9.6,10.0,197.67057401878967,0.003528660814588489,1.3969226040049826e-10,139.69226040049827,300.0,False,0.021475778195577826,2.662330129607246,46.56408680016609
1000.0,872.910764842164,10.0,0.03,1.0,0.8,0.5,197.67057401878967,0.016057842855569708,6.356962268452317e-10,635.6962268452318,3.0,True,0.00014157705551697675,4.784886823858898,211.89874228174392
1000.0,872.910764842164,10.0,0.03,1.0,0.8,1.0,197.67057401878967,0.008595143905805703,3.402636704853108e-10,340.2636704853108,3.0,True,0.0002645007616347491,4.784886823858898,113.42122349510359
1000.0,872.910764842164,10.0,0.03,1.0,0.8,2.0,197.67057401878967,0.002462549958716964,9.748717379129663e-11,97.48717379129663,3.0,True,0.0009231983706151398,4.784886823858898,32.49572459709888
1000.0,872.910764842164,10.0,0.03,1.0,0.8,5.0,197.67057401878967,5.791362408683128e-05,2.292678577444306e-12,2.292678577444306,3.0,False,0.03925539361925071,4.784886823858898,0.7642261924814353
1000.0,872.910764842164,10.0,0.03,1.0,0.8,10.0,197.67057401878967,1.1179959516236012e-07,4.4259108428680206e-15,0.004425910842868021,3.0,False,20.334797332175672,4.784886823858898,0.0014753036142893402
1000.0,872.910764842164,10.0,0.03,1.0,3.0,0.5,197.67057401878967,0.02539445174671842,1.005312936699521e-09,1005.3129366995211,3.0,True,8.952436272776245e-05,17.943325589470867,335.10431223317363
1000.0,872.910764842164,10.0,0.03,1.0,3.0,1.0,197.67057401878967,0.021495939317213678,8.509790287122592e-10,850.9790287122592,3.0,True,0.0001057605381136033,17.943325589470867,283.6596762374197
1000.0,872.910764842164,10.0,0.03,1.0,3.0,2.0,197.67057401878967,0.01540251357097776,6.097531187140053e-10,609.7531187140053,3.0,True,0.0001476007210751357,17.943325589470867,203.2510395713351
1000.0,872.910764842164,10.0,0.03,1.0,3.0,5.0,197.67057401878967,0.005666268085126855,2.243156365650524e-10,224.3156365650524,3.0,True,0.0004012203579659935,17.943325589470867,74.77187885501746
1000.0,872.910764842164,10.0,0.03,1.0,3.0,10.0,197.67057401878967,0.0010702198004175717,4.236775108211569e-11,42.36775108211569,3.0,True,0.002124257193296976,17.943325589470867,14.122583694038564
1000.0,872.910764842164,10.0,0.03,1.0,9.6,0.5,197.67057401878967,0.028477492782005256,1.1273640472358947e-09,1127.3640472358948,3.0,True,7.983224249581555e-05,57.41864188630677,375.7880157452982
1000.0,872.910764842164,10.0,0.03,1.0,9.6,1.0,197.67057401878967,0.027032253171638716,1.0701500505950809e-09,1070.1500505950808,3.0,True,8.41003557865119e-05,57.41864188630677,356.7166835316936
1000.0,872.910764842164,10.0,0.03,1.0,9.6,2.0,197.67057401878967,0.024358090384519047,9.642855699776069e-10,964.2855699776069,3.0,True,9.333334730093495e-05,57.41864188630677,321.4285233258689
1000.0,872.910764842164,10.0,0.03,1.0,9.6,5.0,197.67057401878967,0.01782075961660905,7.054863937633378e-10,705.4863937633378,3.0,True,0.00012757156026766886,57.41864188630677,235.16213125444594
1000.0,872.910764842164,10.0,0.03,1.0,9.6,10.0,197.67057401878967,0.010585982443765466,4.190767812014947e-10,419.0767812014947,3.0,True,0.00021475778195577825,57.41864188630677,139.69226040049824
1000.0,872.910764842164,10.0,0.03,5.0,0.8,0.5,197.67057401878967,0.016057842855569708,6.356962268452317e-10,635.6962268452318,15.0,True,0.0007078852775848837,3.4973364939116176,211.89874228174392
1000.0,872.910764842164,10.0,0.03,5.0,0.8,1.0,197.67057401878967,0.008595143905805703,3.402636704853108e-10,340.2636704853108,15.0,True,0.0013225038081737456,3.4973364939116176,113.42122349510359
1000.0,872.910764842164,10.0,0.03,5.0,0.8,2.0,197.67057401878967,0.002462549958716964,9.748717379129663e-11,97.48717379129663,15.0,True,0.0046159918530756985,3.4973364939116176,32.49572459709888
1000.0,872.910764842164,10.0,0.03,5.0,0.8,5.0,197.67057401878967,5.791362408683128e-05,2.292678577444306e-12,2.292678577444306,15.0,False,0.19627696809625353,3.4973364939116176,0.7642261924814353
1000.0,872.910764842164,10.0,0.03,5.0,0.8,10.0,197.67057401878967,1.1179959516236012e-07,4.4259108428680206e-15,0.004425910842868021,15.0,False,101.67398666087836,3.4973364939116176,0.0014753036142893402
1000.0,872.910764842164,10.0,0.03,5.0,3.0,0.5,197.67057401878967,0.02539445174671842,1.005312936699521e-09,1005.3129366995211,15.0,True,0.0004476218136388122,13.115011852168564,335.10431223317363
1000.0,872.910764842164,10.0,0.03,5.0,3.0,1.0,197.67057401878967,0.021495939317213678,8.509790287122592e-10,850.9790287122592,15.0,True,0.0005288026905680165,13.115011852168564,283.6596762374197
1000.0,872.910764842164,10.0,0.03,5.0,3.0,2.0,197.67057401878967,0.01540251357097776,6.097531187140053e-10,609.7531187140053,15.0,True,0.0007380036053756785,13.115011852168564,203.2510395713351
1000.0,872.910764842164,10.0,0.03,5.0,3.0,5.0,197.67057401878967,0.005666268085126855,2.243156365650524e-10,224.3156365650524,15.0,True,0.002006101789829967,13.115011852168564,74.77187885501746
1000.0,872.910764842164,10.0,0.03,5.0,3.0,10.0,197.67057401878967,0.0010702198004175717,4.236775108211569e-11,42.36775108211569,15.0,True,0.01062128596648488,13.115011852168564,14.122583694038564
1000.0,872.910764842164,10.0,0.03,5.0,9.6,0.5,197.67057401878967,0.028477492782005256,1.1273640472358947e-09,1127.3640472358948,15.0,True,0.0003991612124790777,41.96803792693941,375.7880157452982
1000.0,872.910764842164,10.0,0.03,5.0,9.6,1.0,197.67057401878967,0.027032253171638716,1.0701500505950809e-09,1070.1500505950808,15.0,True,0.0004205017789325595,41.96803792693941,356.7166835316936
1000.0,872.910764842164,10.0,0.03,5.0,9.6,2.0,197.67057401878967,0.024358090384519047,9.642855699776069e-10,964.2855699776069,15.0,True,0.00046666673650467476,41.96803792693941,321.4285233258689
